user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic,security_outcome,target
6fbbdf63-67b1-420b-93b2-781d1a8f72c1,20,yes,DE,5,no,223.7.176.13,12,1-6-5-7-5,UTC+3,38,0,1,0,0,1,0,3.0,2.0,normal,0
f948a002-cbf1-4880-a4c7-a9d9f146fe88,19,yes,EN,7,no,17.84.234.130,3,2-1-6-4-8,UTC+8,24,0,1,0,0,1,0,8.0,2.0,normal,0
f904d08c-aabb-40c6-8c8d-3447f7e3930e,9,no,JP,4,yes,170.106.68.133,8,2-7-2-3-4,UTC+0,113,1,0,1,1,0,0,0.0,5.0,confirmed compromise,1
b9877696-2ac3-451d-b792-c0493cd96a02,13,yes,DE,1,yes,62.255.234.28,6,1-9-4-8-2,UTC+3,69,0,1,1,0,0,0,3.0,1.0,normal,0
afeec33c-cd2e-4c79-bd3e-f3e4763c1817,11,no,EN,4,yes,75.33.151.101,12,6-7-1-4-5,UTC+3,49,0,0,1,0,0,0,3.0,3.0,normal,0
2f4e05de-c13e-4e8b-a68c-bb1d5dd2ad05,10,no,CN,1,yes,123.178.42.153,9,1-9-6-8-4,UTC+0,69,0,0,1,0,0,0,0.0,3.0,normal,0
659c12f4-c9b1-46cf-a194-37c5f7c7c616,20,yes,EN,1,no,132.24.227.254,3,7-9-9-1-8,UTC+1,35,0,1,0,0,0,0,1.0,0.0,normal,0
108bbe8f-eba1-4a65-a893-baa4d3585669,20,yes,FR,2,no,213.100.25.37,11,5-5-4-4-3,UTC+8,64,0,1,0,0,0,0,8.0,0.0,normal,0
e958c142-1962-4fe5-8b0d-4322736f0fa2,17,yes,EN,3,no,49.191.12.45,4,5-7-9-4-6,UTC+0,43,0,1,0,0,0,0,0.0,0.0,normal,0
9fb9890a-130f-46a6-bf90-6df8b1b0fdc3,15,yes,DE,6,no,117.64.133.157,3,9-9-6-6-9,UTC+1,74,0,1,0,0,1,0,1.0,2.0,normal,0
f12421dd-d4c6-49c3-a80b-c231fcfdac66,15,yes,CN,4,no,20.144.114.97,7,1-4-8-2-6,UTC-5,32,0,1,0,0,0,0,-5.0,0.0,normal,0
b4f20ed4-0626-4f72-a71b-278885ad607d,8,no,DE,6,yes,147.63.71.237,8,6-7-2-2-4,UTC+8,91,1,0,1,1,1,0,8.0,7.0,suspected abuse,1
838d9104-7235-466d-b025-ff4256e2e7bf,8,yes,JP,4,yes,178.219.17.159,12,7-2-8-2-1,UTC+1,68,0,1,1,1,0,0,1.0,3.0,normal,0
e3fa6b54-a5c9-40fb-a18d-abaa1b921999,20,yes,JP,8,no,145.140.142.255,11,9-3-1-8-7,UTC-7,74,0,1,0,0,1,0,-7.0,2.0,normal,0
d4cb5fca-931d-4dbb-959e-b0045c681e4c,14,yes,ES,5,yes,115.109.3.140,1,3-4-7-2-4,UTC+1,96,0,1,1,0,1,0,1.0,3.0,normal,0
5fc716ac-9686-4a00-87c4-591da7bcd553,6,no,CN,10,no,53.120.197.58,13,4-1-8-8-4,UTC-7,120,1,0,0,1,1,0,-7.0,6.0,confirmed compromise,1
db95ab4b-3ca0-4424-a3de-6981f458ad54,14,yes,ES,1,no,163.249.186.119,10,6-8-8-2-5,UTC-7,81,0,1,0,0,0,0,-7.0,0.0,normal,0
19fab7d0-0b42-445d-9905-c02dfa25caf0,20,no,FR,8,no,218.172.194.162,14,2-6-7-7-2,UTC+3,91,1,0,0,0,1,0,3.0,4.0,confirmed compromise,1
aab97933-d6c1-4c26-8d2d-ec596bd19931,19,no,DE,5,yes,49.213.122.39,12,9-3-5-2-4,UTC-7,79,1,0,1,0,1,0,-7.0,5.0,confirmed compromise,1
cb8a6a05-3533-413c-a740-0e84eaa6984d,19,yes,ES,1,no,136.134.113.119,2,3-4-5-1-1,UTC-7,99,0,1,0,0,0,0,-7.0,0.0,normal,0
9e7acb57-6f2e-439b-b633-bcdfccbcf6f3,19,no,ES,8,no,51.163.27.119,8,3-3-3-7-3,UTC-7,45,1,0,0,0,1,0,-7.0,4.0,confirmed compromise,1
a3a85953-4ca3-47b1-9ae1-0d8ba07f325b,19,yes,FR,1,yes,30.15.252.82,6,3-4-5-4-9,UTC+8,51,0,1,1,0,0,0,8.0,1.0,normal,0
e2523911-0c7f-4161-90e6-abf75ec43dd9,8,yes,ES,2,no,175.4.129.161,3,5-4-6-5-8,UTC+0,27,0,1,0,1,0,0,0.0,2.0,normal,0
7830c49a-83d2-491d-a487-056dcbb70cb9,9,yes,EN,2,no,211.227.11.133,8,6-6-6-2-2,UTC+3,37,0,1,0,1,0,0,3.0,2.0,normal,0
b304fa3a-5cee-4c32-8d1b-ca23b87eff35,19,yes,ES,1,yes,44.157.201.9,13,8-8-1-1-3,UTC+1,103,0,1,1,0,0,0,1.0,1.0,normal,0
5959eabb-cadc-4346-b074-5df64c5a524a,19,yes,JP,6,yes,198.41.200.98,1,6-4-9-1-6,UTC+1,94,0,1,1,0,1,0,1.0,3.0,normal,0
e0dc6491-61b2-46cb-b49f-d3530f93dd2a,7,yes,JP,10,yes,134.146.253.235,1,8-2-7-7-4,UTC+3,104,1,1,1,1,1,0,3.0,5.0,confirmed compromise,1
28c0b822-fbcc-4c07-8076-96b75f272531,11,yes,FR,1,yes,143.75.152.136,8,2-7-9-7-2,UTC-5,100,0,1,1,0,0,0,-5.0,1.0,normal,0
6fafd2ab-3acd-431f-970e-43fb4efc6ec7,13,no,CN,4,no,187.50.88.115,11,9-1-6-6-3,UTC+1,86,0,0,0,0,0,0,1.0,2.0,normal,0
53aabbb1-d2df-4b56-a0f8-c301a5c27139,12,yes,JP,1,no,218.64.53.45,14,8-2-4-8-2,UTC+1,49,0,1,0,0,0,0,1.0,0.0,normal,0
4c5d8979-c066-4e3d-9380-450c7f64ee1f,11,yes,ES,4,no,206.205.198.31,11,8-6-9-4-7,UTC+3,50,0,1,0,0,0,0,3.0,0.0,normal,0
a48581c8-2358-4a44-8a0f-a42d8703f90f,17,no,ES,7,yes,200.184.92.81,14,8-1-1-2-5,UTC+0,65,1,0,1,0,1,0,0.0,5.0,suspected abuse,1
10942f09-4087-48e9-8ebb-9de5c2db0266,20,yes,DE,3,yes,1.93.255.168,9,3-8-8-2-5,UTC+1,66,0,1,1,0,0,0,1.0,1.0,normal,0
ad35f2f2-0eb8-4775-948c-f011f462fffc,19,yes,FR,9,no,205.253.12.145,5,1-7-1-7-5,UTC+1,102,0,1,0,0,1,0,1.0,2.0,normal,0
f88dbbce-d09e-43e1-bf46-f0298a26f00a,10,yes,EN,6,yes,93.224.162.140,7,5-4-2-5-6,UTC-7,90,0,1,1,0,1,0,-7.0,3.0,normal,0
2aa6cb30-0181-4835-9499-98856f53b2c3,13,no,JP,10,yes,192.41.126.114,8,4-5-2-2-7,UTC-7,67,1,0,1,0,1,0,-7.0,5.0,confirmed compromise,1
76d12fd9-72a3-4e97-8f0a-962ec6dbd4fd,17,no,CN,7,no,171.69.146.68,2,7-4-9-1-1,UTC-7,41,1,0,0,0,1,0,-7.0,4.0,confirmed compromise,1
c954f9f2-661e-4a4f-98e3-562f8c463673,10,yes,FR,4,yes,193.16.169.21,2,3-3-9-5-3,UTC+8,73,0,1,1,0,0,0,8.0,1.0,suspected abuse,1
ed887326-b171-4c77-8e80-f976a6aa6045,13,yes,DE,10,yes,192.55.214.223,3,3-8-5-6-5,UTC+8,56,0,1,1,0,1,0,8.0,3.0,normal,0
44e3e43d-9aef-4eb3-bac5-6a656048cf09,18,no,ES,7,yes,173.188.162.8,15,5-4-8-3-3,UTC-5,30,1,0,1,0,1,0,-5.0,5.0,confirmed compromise,1
a02bafac-8580-4cc6-9cd9-e354eecf1cc4,8,yes,ES,3,yes,23.155.141.43,12,6-1-8-2-9,UTC+1,118,0,1,1,1,0,0,1.0,3.0,normal,0
edf73bbf-d2e0-4f52-9006-238c5a4ea09a,20,no,FR,3,yes,210.19.38.121,13,9-7-9-2-6,UTC-5,100,0,0,1,0,0,0,-5.0,3.0,normal,0
55de5a76-1817-42be-ab3a-952a571b4a59,14,yes,ES,10,yes,203.51.217.193,14,3-2-7-6-3,UTC+3,111,0,1,1,0,1,0,3.0,3.0,normal,0
2656eb14-5df6-4b9d-9317-9d4c749d35a2,10,no,ES,6,no,196.162.118.32,14,6-4-1-7-9,UTC-7,50,1,0,0,0,1,0,-7.0,4.0,confirmed compromise,1
02189227-3e54-489d-89fa-25476a2bf8a1,8,yes,FR,6,no,192.255.217.136,6,4-7-4-7-9,UTC+0,87,1,1,0,1,1,0,0.0,4.0,suspected abuse,1
b4f24d26-010a-46cb-ad69-04a9951a8d93,13,yes,DE,4,no,37.30.65.31,2,2-7-4-8-7,UTC+1,68,0,1,0,0,0,0,1.0,0.0,normal,0
dc387937-344a-4c7d-8240-0703d0c83186,16,no,CN,8,yes,181.177.62.220,8,9-4-8-6-3,UTC+8,52,1,0,1,0,1,0,8.0,5.0,confirmed compromise,1
447b2d0c-ce13-426b-aec9-d70f6027b22c,9,no,EN,5,yes,218.150.104.132,9,4-4-4-9-7,UTC-7,120,1,0,1,1,1,0,-7.0,7.0,confirmed compromise,1
9611c0f2-de5a-4d45-9474-3c7e5908bf16,11,no,EN,2,no,133.201.127.13,10,1-4-1-2-2,UTC-7,37,0,0,0,0,0,0,-7.0,2.0,normal,0
13773124-a48d-4afc-8594-6f153e1e7cfe,18,yes,DE,3,yes,162.114.238.113,13,5-2-7-1-4,UTC+0,116,0,1,1,0,0,0,0.0,1.0,normal,0
1f32b4e9-6826-4306-a945-ae45b88d65c9,10,yes,DE,1,yes,45.64.148.133,12,6-3-5-6-2,UTC+0,26,0,1,1,0,0,0,0.0,1.0,normal,0
9c8e1e77-1939-4cc8-afda-0c4f0dcd4ec3,7,yes,CN,3,no,168.251.152.233,15,3-8-9-6-2,UTC+8,98,0,1,0,1,0,0,8.0,2.0,normal,0
e5ff21fb-322f-4c5d-9425-f9a54e0871af,8,no,JP,1,yes,206.118.230.109,15,7-8-9-1-3,UTC+3,27,1,0,1,1,0,0,3.0,5.0,confirmed compromise,1
51ca44dd-5f89-4d92-bba9-7793d564df02,19,yes,JP,4,yes,173.54.109.34,5,4-1-1-1-1,UTC-5,105,0,1,1,0,0,0,-5.0,1.0,normal,0
e2607faa-b6a2-49b2-ba4b-bf49b5da2e35,7,yes,JP,4,yes,6.83.157.121,1,2-8-8-7-4,UTC+0,20,0,1,1,1,0,0,0.0,3.0,normal,0
59c111ff-c206-4c95-9913-534736af5dc6,12,no,ES,10,no,2.20.189.112,9,3-1-9-4-5,UTC-5,53,1,0,0,0,1,0,-5.0,4.0,suspected abuse,1
671cc170-ea37-48d9-a9d1-bc12d3150ace,12,yes,CN,10,yes,192.48.222.237,7,3-7-8-6-8,UTC+8,39,0,1,1,0,1,0,8.0,3.0,normal,0
3e36279a-44fb-4e97-9de2-9fda4ffe6647,20,no,FR,3,yes,151.52.141.139,5,4-8-3-9-4,UTC+8,76,0,0,1,0,0,0,8.0,3.0,normal,0
3df842f0-f7f0-4180-8543-1cc4f815157f,18,yes,DE,7,yes,125.224.168.15,4,6-6-6-5-9,UTC+1,43,0,1,1,0,1,0,1.0,3.0,normal,0
1dd86f50-2121-4e57-a6a9-b829c29ab535,17,no,FR,10,no,190.250.140.218,11,7-6-5-3-6,UTC-7,43,1,0,0,0,1,0,-7.0,4.0,confirmed compromise,1
47c7b005-d986-4ac5-9d49-a8c0a58a0056,7,no,EN,8,no,19.230.82.69,6,5-4-4-6-6,UTC+8,89,1,0,0,1,1,0,8.0,6.0,confirmed compromise,1
295ad4ce-eebb-42f0-b921-32918e45129e,6,no,CN,7,yes,125.93.68.190,5,3-9-1-6-8,UTC+0,118,1,0,1,1,1,0,0.0,7.0,confirmed compromise,1
89f559af-3779-4404-9e87-38295cfff7f3,19,yes,CN,9,yes,181.241.97.126,2,9-3-5-9-7,UTC+1,76,0,1,1,0,1,0,1.0,3.0,normal,0
