user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,ip_reputation_score,leak_match_flag,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic,security_outcome,target
97a71791-206e-4440-b4fe-e6f46db9075e,15,yes,US,1,no,239.115.222.174,3,8-6-1-8-9,UTC+10,101,0.08,0,0,1,0,0,0,1,10.0,1,normal,0
0241d6c3-25ce-4df7-bf19-611bea60e3a1,16,yes,CN,13,yes,199.22.155.150,20,3-6-6-6-8,UTC-9,31,0.18,0,0,1,1,0,1,0,-9.0,4,normal,0
3dbffc3e-564f-438c-9221-026ef0cbaf2f,7,no,DE,3,no,195.107.249.226,14,5-6-6-7-3,UTC-3,59,0.14,0,0,0,0,1,0,0,-3.0,3,normal,0
558af051-1e64-44cd-bc4f-9b8a102f78c6,14,no,CN,1,no,113.11.164.216,4,9-7-7-2-7,UTC+6,44,0.08,0,0,0,0,0,0,0,6.0,1,normal,0
258a75b8-d86c-416f-b485-e0f61d3c6ecd,19,yes,US,1,no,215.140.95.102,4,3-8-9-7-3,UTC+3,57,0.08,0,0,1,0,0,0,0,3.0,0,normal,0
52323fdd-397f-4f59-930a-89b8a79f2eb6,20,no,RU,1,no,157.244.114.220,13,6-2-8-8-3,UTC-3,71,0.09,0,0,0,0,0,0,0,-3.0,1,normal,0
1e8eafb3-a24d-4601-8aaf-86f6e118ee2a,10,yes,DE,1,no,253.164.37.156,11,1-6-6-2-9,UTC-4,73,0.14,0,0,1,0,0,0,0,-4.0,0,normal,0
2c504104-e892-4902-99df-bf038aabf38d,13,yes,DE,1,no,55.40.173.219,4,2-3-8-1-2,UTC-12,36,0.02,0,0,1,0,0,0,0,-12.0,0,normal,0
3c598eac-2364-4193-b443-f3e6543aeff5,8,yes,ES,1,no,144.147.200.4,2,4-6-7-9-5,UTC-10,60,0.9,0,1,1,0,0,0,0,-10.0,0,confirmed compromise,1
11c9dd72-b618-4013-bc68-51c9dce76a79,12,yes,JP,1,no,4.199.26.181,9,4-1-8-9-2,UTC+0,36,0.02,0,0,1,0,0,0,0,0.0,0,normal,0
3c0185eb-0290-42b9-848f-c3af62250a1c,21,no,DE,2,no,14.141.248.79,3,4-1-7-5-8,UTC+6,73,0.86,0,1,0,0,0,0,0,6.0,1,confirmed compromise,1
aaa4799f-3c8f-44d4-aa26-522c3c5b63ce,15,yes,ES,1,yes,222.217.119.250,9,5-9-4-6-6,UTC+0,63,0.05,0,0,1,1,0,0,0,0.0,1,normal,0
4e269db0-e999-4b3d-b1e6-9ed2b1493594,15,no,ES,11,no,202.230.147.187,30,3-7-5-8-5,UTC+0,24,0.08,0,0,0,0,0,1,0,0.0,4,normal,0
7ce4400c-263b-4a10-9396-1de6ab5798c2,10,yes,US,3,no,152.47.53.31,3,9-5-1-2-2,UTC+10,94,0.06,1,1,1,0,0,0,0,10.0,0,confirmed compromise,1
36fb380d-09d1-4d02-81bc-3cfe30b2f9fe,13,yes,CN,2,no,246.173.227.85,12,4-6-6-2-9,UTC+1,95,0.81,0,1,1,0,0,0,0,1.0,0,confirmed compromise,1
5146637f-c066-4a17-ab46-70d3d1bc4829,10,yes,JP,1,no,214.214.74.110,13,4-4-6-2-1,UTC-5,58,0.07,0,0,1,0,0,0,0,-5.0,0,normal,0
e24adbdb-e1d9-4971-953e-65e5d5fcc54e,10,yes,UK,1,yes,243.171.154.242,6,3-8-1-3-6,UTC-5,48,0.06,0,0,1,1,0,0,0,-5.0,1,normal,0
f8b4d50f-3f5a-4f72-9443-1de9ca65bfdf,18,yes,RU,1,no,19.40.174.64,12,2-8-6-4-1,UTC+5,55,0.11,0,0,1,0,0,0,0,5.0,0,normal,0
ce387dd0-e298-49f9-baf4-efd76ea390f0,14,yes,JP,1,no,212.84.225.52,4,2-3-5-5-1,UTC-6,35,0.29,0,0,1,0,0,0,0,-6.0,0,normal,0
4f2bcaf9-1639-4786-ac73-31a995747d4a,11,yes,DE,1,yes,68.243.22.218,4,4-5-2-6-8,UTC+0,51,0.12,0,0,1,1,0,0,0,0.0,1,normal,0
77d564d6-c8b0-41e3-a118-3b366e578ee8,14,yes,FR,8,yes,54.149.16.113,30,5-2-4-8-7,UTC-3,38,0.22,1,1,1,1,0,1,0,-3.0,4,confirmed compromise,1
4ae776a0-3dbc-49fb-a364-e0a0e956ea24,12,yes,ES,3,no,67.152.164.182,20,3-4-4-5-3,UTC-7,41,0.26,0,0,1,0,0,0,0,-7.0,0,normal,0
982eed48-1a72-4898-8be7-dad153d06840,11,yes,US,1,no,95.48.115.7,13,8-5-4-2-5,UTC-5,62,0.04,0,0,1,0,0,0,0,-5.0,0,normal,0
e4795ebb-17eb-4f90-9ec7-a42aeceb3944,7,yes,UK,8,yes,95.244.79.39,1,2-5-4-9-9,UTC+11,101,0.07,0,0,1,1,1,1,1,11.0,7,normal,0
b2ed9885-c0cd-4109-bd1f-dfbd3c92faff,13,yes,DE,1,no,109.87.17.184,1,9-2-5-3-7,UTC+0,61,0.12,0,0,1,0,0,0,0,0.0,0,normal,0
9a9716f1-1f86-4458-b7b7-613da75adfbd,5,yes,CN,1,no,77.95.32.3,6,5-2-9-4-9,UTC-7,69,0.04,0,0,1,0,1,0,0,-7.0,2,normal,0
1c7e51f9-76d2-4e1a-ab30-59d4bd467866,8,no,UK,1,no,7.80.86.103,8,5-1-6-2-6,UTC-4,99,0.65,0,1,0,0,0,0,0,-4.0,1,confirmed compromise,1
0cf1d2d2-326d-4556-a411-7026a1832b25,13,yes,ES,1,no,177.113.122.10,5,7-3-3-1-8,UTC-2,35,0.01,0,0,1,0,0,0,0,-2.0,0,normal,0
74d29066-9d37-4c1c-8ac2-a08ed17841a7,9,yes,JP,1,yes,44.66.141.48,14,3-2-4-9-2,UTC-6,53,0.02,0,0,1,1,0,0,0,-6.0,1,normal,0
c6205665-7328-44b3-8f1f-1364bddb58e8,8,no,DE,3,no,26.163.24.212,3,6-4-5-8-6,UTC-4,34,0.26,0,0,0,0,0,0,0,-4.0,1,normal,0
2750f121-ff38-4de8-8ca0-ec7c8a7aafb2,7,no,RU,1,no,150.151.20.16,14,1-3-9-8-1,UTC+8,100,0.25,0,0,0,0,1,0,0,8.0,3,normal,0
4ab78270-1db4-4c5c-8b0c-5aeb6deda6eb,15,yes,UK,1,no,200.247.44.172,10,9-3-9-1-6,UTC+4,56,0.96,0,1,1,0,0,0,0,4.0,0,confirmed compromise,1
1cb86a33-8ea7-450e-92ae-5f67af25206d,11,yes,ES,1,no,130.120.19.34,9,5-7-6-8-1,UTC-10,87,0.04,0,0,1,0,0,0,0,-10.0,0,normal,0
f48a5664-4c9e-415f-a03d-d4e9bdadbc79,12,yes,FR,1,no,32.203.44.65,14,3-1-7-9-1,UTC-10,85,0.34,0,0,1,0,0,0,0,-10.0,0,normal,0
9611d45d-8691-494d-a4c2-3e3105ab7584,12,no,RU,2,no,95.194.249.51,11,8-9-7-8-4,UTC+8,103,0.04,0,0,0,0,0,0,1,8.0,2,normal,0
07020fc9-c43c-4074-99b8-45114df58f35,13,yes,US,1,no,221.33.81.129,6,5-4-2-5-7,UTC+2,80,0.13,0,0,1,0,0,0,0,2.0,0,normal,0
3bd26cc4-86f6-476e-a8f0-49088d7d50ea,14,yes,DE,1,no,244.111.118.40,2,1-4-5-5-9,UTC+7,45,0.19,0,0,1,0,0,0,0,7.0,0,normal,0
8b4486ce-5259-46fa-ba20-736153e8437e,6,yes,UK,1,no,222.92.63.200,7,4-9-9-2-3,UTC+7,36,0.15,0,0,1,0,1,0,0,7.0,2,normal,0
aa6dca84-3537-46e7-aec8-2b5836058a89,7,no,DE,1,no,173.180.81.119,6,2-1-9-6-1,UTC-7,39,0.05,0,0,0,0,1,0,0,-7.0,3,normal,0
b395ff2e-f96d-4319-a533-a20d8a3ff8ad,9,no,ES,1,no,17.182.118.87,3,6-2-1-1-6,UTC+2,60,0.13,0,0,0,0,0,0,0,2.0,1,normal,0
7b571ecb-7288-426a-9cf3-bc67b68d5700,12,yes,ES,1,no,1.166.211.104,3,9-9-3-5-7,UTC+7,39,0.01,0,0,1,0,0,0,0,7.0,0,normal,0
ecce91ba-6c91-4442-9604-26cddcbf2147,16,no,US,1,no,31.46.176.57,10,9-5-1-9-8,UTC+11,70,0.22,0,0,0,0,0,0,0,11.0,1,normal,0
6a16aed3-d860-4d9c-8172-afaaae438f27,13,yes,CN,12,no,189.117.8.216,30,8-6-3-9-1,UTC-8,14,0.15,0,0,1,0,0,1,0,-8.0,3,normal,0
bcef95a6-616d-4786-952d-acaa350c36a9,7,yes,ES,11,yes,164.106.227.198,50,3-1-7-2-7,UTC+1,29,0.11,0,0,1,1,1,1,0,1.0,6,normal,0
b4574188-735d-4900-bc05-fe0a09b5c2bf,11,yes,RU,1,no,82.223.92.17,5,7-7-8-1-5,UTC+5,32,0.18,0,0,1,0,0,0,0,5.0,0,normal,0
520ab0d4-0ed7-44df-a6cf-bd8c2885b384,17,no,DE,3,no,134.13.155.140,11,9-4-4-8-1,UTC+0,78,0.04,0,0,0,0,0,0,0,0.0,1,normal,0
0cd64117-efd2-44bc-b414-e5149d9ab949,12,yes,UK,2,no,158.221.19.27,2,8-7-6-6-7,UTC-8,64,0.05,0,0,1,0,0,0,0,-8.0,0,normal,0
dea6babf-4a95-474b-b7c3-970d28e2f125,4,no,ES,1,no,197.212.93.71,7,5-4-1-5-7,UTC+9,58,0.01,0,0,0,0,1,0,0,9.0,3,normal,0
8fda9b55-dc2c-438c-9ec0-019ba57a99e5,7,yes,UK,1,no,152.82.229.33,6,6-9-8-4-4,UTC-10,76,0.31,0,0,1,0,1,0,0,-10.0,2,normal,0
224d3cfd-d3e0-4687-a97d-686338ac4058,11,yes,JP,1,yes,50.117.4.190,2,4-1-8-9-5,UTC+3,60,0.1,0,0,1,1,0,0,0,3.0,1,normal,0
be9993b8-37b4-4927-ba27-b8aa53641f0c,9,no,ES,1,no,148.148.72.224,13,9-4-7-6-2,UTC+12,44,0.92,0,1,0,0,0,0,0,12.0,1,confirmed compromise,1
7d596d2a-e539-4c99-b850-d77a296c4bce,5,yes,DE,1,no,81.174.32.214,11,6-2-3-1-4,UTC-4,60,0.03,0,0,1,0,1,0,0,-4.0,2,normal,0
512f2320-c759-4bce-baeb-47dc50274c15,11,no,ES,1,no,124.184.182.49,9,3-6-1-2-1,UTC+8,80,0.2,0,0,0,0,0,0,0,8.0,1,normal,0
14973b7e-d882-47de-a4fb-c0acc57e5a8e,13,no,ES,12,yes,35.223.205.175,50,3-6-1-4-1,UTC+4,38,0.01,0,0,0,1,0,1,0,4.0,5,normal,0
65b7b489-9b14-4117-b60c-c3606a6982d4,12,yes,JP,1,no,182.105.132.145,13,7-3-5-7-9,UTC+7,35,0.06,0,0,1,0,0,0,0,7.0,0,normal,0
a346bf80-9bf4-4eed-ac6d-d490691b66cc,14,yes,DE,1,no,56.206.112.233,10,8-4-9-2-4,UTC-8,55,0.01,1,1,1,0,0,0,0,-8.0,0,confirmed compromise,1
ea3946e2-7015-4063-b3b8-f5cb7fb3334d,13,no,CN,1,no,126.216.140.93,5,9-1-1-2-9,UTC+1,62,0.05,0,0,0,0,0,0,0,1.0,1,normal,0
fa78ed1a-c971-49d8-aa1f-28b1b562c849,11,yes,ES,1,no,152.138.203.124,4,6-3-2-1-4,UTC-4,24,0.02,1,1,1,0,0,0,0,-4.0,0,confirmed compromise,1
028cfc74-e4b7-4bc1-b9ff-1fefb818a6f0,8,yes,UK,2,no,12.167.240.253,12,8-4-9-6-3,UTC+8,39,0.1,0,0,1,0,0,0,0,8.0,0,normal,0
ca1500f9-ac63-4cdf-9f5e-0ff7875930d3,14,no,FR,1,no,238.32.188.83,14,4-2-4-5-8,UTC+12,81,0.13,0,0,0,0,0,0,0,12.0,1,normal,0
79d660c9-5117-4572-bba3-d847c8045ea5,10,no,FR,1,no,113.170.20.192,2,3-8-9-1-6,UTC-6,74,0.91,0,1,0,0,0,0,0,-6.0,1,confirmed compromise,1
0e940584-a00e-4c79-bf13-dd59b205c4c5,18,yes,UK,2,no,53.210.149.1,7,8-3-4-2-4,UTC+7,73,0.24,0,0,1,0,0,0,0,7.0,0,normal,0
f2377a1e-b4ee-4c2b-b59b-b866c9c6be72,7,no,US,1,no,251.178.69.242,1,5-4-3-5-4,UTC-9,44,0.09,0,0,0,0,1,0,0,-9.0,3,normal,0
defa5a97-60f5-4834-88ad-4e5b89594847,11,yes,RU,1,no,212.47.91.39,1,7-3-8-3-5,UTC+1,41,0.08,0,0,1,0,0,0,0,1.0,0,normal,0
a5a19178-3a50-4a2e-a364-6ba06ce56e8b,16,no,CN,1,no,236.36.189.217,12,4-7-7-9-3,UTC+3,57,0.06,0,0,0,0,0,0,0,3.0,1,normal,0
1308ea24-9c86-4596-9a79-2de11dd08704,14,no,DE,1,no,139.178.157.26,13,7-7-9-9-3,UTC-8,77,0.01,0,0,0,0,0,0,0,-8.0,1,normal,0
fdba182e-4b1b-4122-8f87-55a7790cc281,14,yes,JP,1,no,24.254.22.38,8,6-9-4-3-2,UTC-6,55,0.29,0,0,1,0,0,0,0,-6.0,0,normal,0
fd3ca8da-57dc-4b41-938e-eab8b2bc9a32,9,no,RU,2,no,46.129.234.133,7,2-1-4-9-8,UTC+9,55,0.97,0,1,0,0,0,0,0,9.0,1,confirmed compromise,1
d8930ed6-7a78-4e6f-8529-390fb37a0781,18,yes,JP,1,no,16.122.229.48,11,7-8-5-4-8,UTC-7,83,0.05,0,0,1,0,0,0,0,-7.0,0,normal,0
bf98f303-a5a5-4c98-bcc3-abe81226b746,14,yes,RU,1,no,86.194.158.60,7,6-7-9-1-2,UTC+4,68,0.05,0,0,1,0,0,0,0,4.0,0,normal,0
d38403eb-e187-4257-9c4f-ace19a560142,18,yes,FR,1,no,3.62.195.192,5,6-8-1-8-7,UTC+4,87,0.89,0,1,1,0,0,0,0,4.0,0,confirmed compromise,1
49ee015f-e436-41e1-80f6-d45ca2001fdf,17,yes,UK,1,yes,57.168.97.17,6,9-6-3-5-3,UTC+10,40,0.13,0,0,1,1,0,0,0,10.0,1,normal,0
6342665d-7596-4da3-b3eb-d58791c7afc9,12,yes,FR,1,no,217.67.65.4,8,8-6-9-8-5,UTC-9,41,0.07,0,0,1,0,0,0,0,-9.0,0,normal,0
61e8c164-b49f-4577-a84a-710820687d16,19,yes,UK,13,no,231.200.254.133,20,2-4-3-1-7,UTC+4,24,0.03,0,0,1,0,0,1,0,4.0,3,normal,0
a3c6cd60-8149-420a-9250-294cf27a6ed3,7,no,US,2,no,95.4.27.148,11,8-6-1-9-2,UTC+6,10,0.06,0,0,0,0,1,0,0,6.0,3,normal,0
5778db1b-6000-42b4-8b36-3c0668dd9e28,22,no,US,1,no,121.215.174.26,13,9-2-1-7-9,UTC+2,40,0.05,0,0,0,0,0,0,0,2.0,1,normal,0
5ccf321a-dae4-4883-ba35-eb3abb2c56db,9,no,CN,3,yes,11.1.243.201,30,9-5-9-7-5,UTC+10,30,0.79,0,1,0,1,0,0,0,10.0,2,confirmed compromise,1
65e4cadf-1f58-4d06-8e28-cd86b5d1b97d,7,yes,ES,1,no,226.218.201.241,8,5-5-1-8-5,UTC+1,70,0.23,0,0,1,0,1,0,0,1.0,2,normal,0
0214e091-fc70-4253-9f18-82ca167664b4,20,no,FR,1,no,226.245.252.64,11,6-2-4-7-8,UTC+10,86,0.12,0,0,0,0,0,0,0,10.0,1,normal,0
c88b96c2-1358-4b33-a800-d7295be2ebde,13,yes,US,7,no,181.27.117.87,30,3-6-5-3-6,UTC+5,117,0.03,0,0,1,0,0,1,1,5.0,4,normal,0
3d2e7f10-8ebc-4521-8cb0-6013db9d36d3,12,yes,JP,1,no,116.22.129.33,1,8-7-3-5-7,UTC+0,70,0.12,0,0,1,0,0,0,0,0.0,0,normal,0
a1de56e5-4b41-451d-9280-596e0ca29fc8,9,no,CN,2,no,171.243.171.135,2,6-7-8-2-7,UTC-5,78,0.06,0,0,0,0,0,0,0,-5.0,1,normal,0
c4ced892-ff99-4f7a-84a1-d3cef5b5dedc,11,no,CN,2,yes,23.213.125.145,1,2-2-5-3-7,UTC-7,44,0.05,0,0,0,1,0,0,0,-7.0,2,normal,0
29f6a499-f6d1-4869-b9bf-c773a2972ab1,13,no,ES,14,yes,165.212.44.103,50,5-4-2-5-3,UTC-1,7,0.06,0,0,0,1,0,1,0,-1.0,5,normal,0
1b9ad096-4946-44f3-9804-62876495f7e0,17,yes,FR,1,no,91.246.61.54,14,5-9-8-8-6,UTC+8,62,0.13,0,0,1,0,0,0,0,8.0,0,normal,0
6f57014e-66b9-4026-8c20-b65e84fd7f3b,12,yes,FR,1,no,137.58.9.141,10,3-8-3-3-3,UTC+12,60,0.0,0,0,1,0,0,0,0,12.0,0,normal,0
08e2f550-ac1b-411e-bf4a-5e4eca764cf4,17,yes,JP,1,no,233.250.73.19,12,1-9-2-7-7,UTC-1,50,0.04,0,0,1,0,0,0,0,-1.0,0,normal,0
dea03fdf-360c-40f1-9d7f-e5918c1836dc,14,yes,ES,1,no,5.195.174.103,10,1-8-4-3-7,UTC+12,34,0.09,0,0,1,0,0,0,0,12.0,0,normal,0
93c0145b-6e00-40dd-857f-45e03c054db1,15,yes,US,1,no,249.70.51.24,2,5-9-5-8-3,UTC-4,67,0.31,0,0,1,0,0,0,0,-4.0,0,normal,0
18457b50-9f74-41e5-ac63-8e1652660606,9,yes,CN,1,no,45.26.31.83,13,2-6-1-5-8,UTC-3,55,0.14,0,0,1,0,0,0,0,-3.0,0,normal,0
63f63154-1d2b-46c5-9242-c1b92c25d9d8,9,no,JP,2,no,36.243.108.14,7,7-7-1-8-1,UTC+4,68,0.03,0,0,0,0,0,0,0,4.0,1,normal,0
29e4418c-30d9-45a0-95b9-6de04518573b,25,no,UK,1,no,99.41.151.144,8,6-6-7-6-8,UTC+1,38,0.93,0,1,0,0,0,0,0,1.0,1,confirmed compromise,1
67bb974c-4b7b-4317-9ed0-bbd04ffde251,20,yes,US,2,no,60.149.53.92,8,1-4-4-4-7,UTC+9,60,0.0,0,0,1,0,0,0,0,9.0,0,normal,0
9181daca-b3f6-4279-9945-b6a6859be2a4,13,yes,CN,1,no,224.2.193.59,13,8-4-9-2-5,UTC+9,59,0.04,0,0,1,0,0,0,0,9.0,0,normal,0
541fd1ce-9201-41c4-a36f-7a34db93a566,6,yes,ES,1,no,151.128.198.124,10,2-8-3-2-4,UTC-11,74,0.05,0,0,1,0,1,0,0,-11.0,2,normal,0
70fb1d4a-37fe-4c70-93bf-c9d97cae185f,6,yes,ES,1,no,156.187.198.251,6,6-6-6-2-9,UTC-7,26,0.02,0,0,1,0,1,0,0,-7.0,2,normal,0
7f580746-503d-481f-802f-f78fd6a635d9,12,no,JP,1,no,130.72.190.70,3,4-6-5-8-1,UTC-2,90,0.05,0,0,0,0,0,0,0,-2.0,1,normal,0
99b1f5f2-f8f8-4330-bc86-24edf0e19599,12,no,ES,1,no,217.160.102.64,8,8-3-5-8-8,UTC+12,54,0.0,0,0,0,0,0,0,0,12.0,1,normal,0
8a4ac7f2-a027-42a6-a20c-fdbefac0783e,9,yes,JP,1,no,8.207.208.23,8,2-7-8-2-8,UTC-9,52,0.04,0,0,1,0,0,0,0,-9.0,0,normal,0
b07c8e87-0c0b-4377-b5ed-14959ceec6a4,5,yes,US,3,no,137.23.86.102,2,4-6-1-7-4,UTC-10,41,0.97,0,1,1,0,1,0,0,-10.0,2,confirmed compromise,1
50b0230c-9ad0-454c-b473-3e8c298e104a,15,no,FR,2,no,2.146.251.108,5,7-6-6-6-9,UTC+1,59,0.1,0,0,0,0,0,0,0,1.0,1,normal,0
42f889bb-a837-4fe1-83d1-668d8e16dd1f,17,no,DE,2,no,245.213.74.156,10,9-8-2-9-3,UTC+5,53,0.07,0,0,0,0,0,0,0,5.0,1,normal,0
5aa47c9d-c2f4-4775-8537-6479a9f39bc8,13,yes,RU,1,no,49.93.98.199,3,3-7-7-8-4,UTC-2,45,0.01,0,0,1,0,0,0,0,-2.0,0,normal,0
53f800e7-bf95-4af7-93c6-9e3a6eda1cc6,16,no,ES,1,no,250.6.198.187,2,8-5-4-3-6,UTC-7,47,0.81,0,1,0,0,0,0,0,-7.0,1,confirmed compromise,1
11ea46f4-a2fb-4dd5-bd18-4721f5a48465,9,no,DE,3,no,4.123.35.31,13,7-8-8-4-6,UTC+7,27,0.13,0,0,0,0,0,0,0,7.0,1,normal,0
dec0512d-692c-44d6-94b9-c6ac56215a3d,13,no,UK,1,no,64.173.74.42,3,7-9-9-6-1,UTC+2,52,0.03,0,0,0,0,0,0,0,2.0,1,normal,0
9bd029cd-9ba5-483e-8810-57e099490448,9,yes,UK,9,no,77.20.175.230,1,2-3-7-2-5,UTC-4,47,0.34,0,0,1,0,0,1,0,-4.0,3,normal,0
60a5ae20-4af3-4ec1-946d-c9840686fb8c,13,yes,DE,1,no,244.54.107.208,7,5-5-1-8-8,UTC-5,49,0.02,0,0,1,0,0,0,0,-5.0,0,normal,0
3f601997-4a93-49c3-a842-752e1dd89bff,11,yes,US,2,no,174.69.62.172,11,3-2-3-5-8,UTC+4,65,0.87,0,1,1,0,0,0,0,4.0,0,confirmed compromise,1
5063aa71-1773-4d21-8dff-1086d38c7591,17,yes,US,1,yes,146.170.176.209,14,4-2-9-3-4,UTC+10,97,0.08,0,0,1,1,0,0,0,10.0,1,normal,0
9a1403f5-44cc-4b35-9360-6f713c411fbc,8,no,UK,6,yes,53.222.154.56,20,6-6-1-6-3,UTC-5,146,0.09,1,1,0,1,0,1,1,-5.0,6,confirmed compromise,1
c32d101a-3768-4ddf-89a0-a59eea40528c,7,yes,RU,2,yes,138.89.233.164,9,7-4-6-7-1,UTC+3,86,0.08,0,0,1,1,1,0,0,3.0,3,normal,0
6d782a61-402a-4af9-a140-24b9995d7cc9,4,yes,DE,1,no,28.152.9.111,5,7-7-3-6-3,UTC-10,74,0.03,0,0,1,0,1,0,0,-10.0,2,normal,0
034e25ac-d706-4f6d-a6ca-fafc5fc1876f,11,yes,US,2,no,11.7.194.228,10,9-5-4-5-6,UTC+1,39,0.68,0,1,1,0,0,0,0,1.0,0,confirmed compromise,1
4acaf4cf-9ad2-4c88-82ed-0ca919d4169a,6,yes,US,1,no,53.132.117.152,12,2-3-5-2-5,UTC+0,41,0.04,0,0,1,0,1,0,0,0.0,2,normal,0
4aed4f0a-4880-429a-a069-7f1e7937e46d,13,no,DE,1,no,179.208.78.197,3,6-3-3-6-5,UTC-10,103,0.01,0,0,0,0,0,0,1,-10.0,2,normal,0
552d4ab0-2126-485a-88e9-0b0137baedc7,10,yes,JP,1,no,199.71.246.73,9,9-4-5-7-9,UTC+7,60,0.11,0,0,1,0,0,0,0,7.0,0,normal,0
81fb85ec-4cad-4d7b-ab05-1dd5039226a0,11,yes,UK,1,no,49.130.49.99,13,6-1-1-2-3,UTC+9,52,0.07,0,0,1,0,0,0,0,9.0,0,normal,0
f478067e-952e-4a39-9299-175ea01b4252,11,no,DE,1,no,137.19.170.188,2,2-5-9-4-2,UTC-5,82,0.02,0,0,0,0,0,0,0,-5.0,1,normal,0
3ed419fe-06c7-4e48-9e48-787ff2791130,9,yes,DE,1,no,173.52.72.209,10,7-9-6-7-2,UTC-8,88,0.92,0,1,1,0,0,0,0,-8.0,0,confirmed compromise,1
c4517e75-f72f-4dd5-ba18-099e0269119d,15,yes,FR,1,no,221.78.166.213,14,2-4-2-4-3,UTC+7,97,0.24,0,0,1,0,0,0,0,7.0,0,normal,0
5aa359f9-1388-46fb-94fa-47eaec6c8e63,12,yes,CN,1,no,187.167.119.208,11,8-9-4-7-4,UTC-3,90,0.07,0,0,1,0,0,0,0,-3.0,0,normal,0
93d7f68a-dd5d-4bb0-85e2-3553ff37559b,8,yes,US,1,no,136.117.75.229,1,2-5-3-9-6,UTC+6,77,0.85,0,1,1,0,0,0,0,6.0,0,confirmed compromise,1
0ad0f952-46ad-4fa2-a855-768444b133e3,13,no,JP,1,no,247.41.103.167,9,4-8-3-8-2,UTC+8,43,0.17,1,1,0,0,0,0,0,8.0,1,confirmed compromise,1
a2352055-1d20-45ea-9d16-cd7c87a90061,9,yes,JP,4,yes,215.221.154.123,1,9-8-1-4-2,UTC-6,29,0.11,0,0,1,1,0,1,0,-6.0,4,normal,0
6c407005-696b-476b-8c05-33b5c9256606,19,yes,UK,1,no,173.200.245.167,10,4-1-2-1-3,UTC+2,72,0.0,0,0,1,0,0,0,0,2.0,0,normal,0
e2971cc8-c6d3-419f-b68a-8cc95b79dd08,10,no,JP,1,no,239.112.130.10,3,9-3-3-7-9,UTC-1,95,0.05,0,0,0,0,0,0,0,-1.0,1,normal,0
2f2f5f50-3ab6-462e-822c-feba6673bdac,17,yes,US,1,no,24.49.251.157,9,1-1-9-3-8,UTC+12,45,0.11,0,0,1,0,0,0,0,12.0,0,normal,0
5c8d94e5-0782-42d3-addb-bde8ee46ec9a,7,no,RU,1,no,223.129.75.189,13,9-8-6-6-8,UTC-2,69,0.04,0,0,0,0,1,0,0,-2.0,3,normal,0
2362dda0-35e0-4733-b9d8-fa95aa70237b,12,yes,ES,2,no,43.250.11.80,9,3-7-8-7-9,UTC+0,35,0.98,0,1,1,0,0,0,0,0.0,0,confirmed compromise,1
2d11dc23-ed81-42dc-9d8b-1c95fe550f5b,17,yes,RU,1,no,201.139.250.156,12,9-3-3-4-5,UTC-8,34,0.03,0,0,1,0,0,0,0,-8.0,0,normal,0
3ed1382e-1690-49ce-b594-8f53abc3e5cc,5,yes,UK,1,no,115.82.201.179,5,1-8-9-7-7,UTC+3,62,0.01,0,0,1,0,1,0,0,3.0,2,normal,0
89d5d2c7-bff7-4be9-a56d-cbae592d0620,11,yes,ES,1,no,183.178.35.71,2,9-2-9-7-6,UTC-10,34,0.04,0,0,1,0,0,0,0,-10.0,0,normal,0
883e4d99-dfb5-40f0-9023-7f604791d1fc,12,yes,FR,2,no,47.110.33.76,9,6-6-4-6-6,UTC-6,98,0.01,0,0,1,0,0,0,0,-6.0,0,normal,0
0224d27d-e80e-4585-b4ff-1e0ab14606e5,4,no,JP,1,no,209.137.200.57,8,3-2-6-3-3,UTC-1,43,0.17,0,0,0,0,1,0,0,-1.0,3,normal,0
c6204b05-c5f6-400c-84ac-8c24ba934d0c,10,no,ES,2,no,78.165.219.92,8,9-4-2-6-3,UTC+0,53,0.0,0,0,0,0,0,0,0,0.0,1,normal,0
4c831af1-d1da-4a93-9328-01056f548a6e,6,yes,DE,1,no,104.161.199.65,8,4-7-7-5-3,UTC-9,76,0.19,0,0,1,0,1,0,0,-9.0,2,normal,0
2bb21980-3cec-4439-8331-ff863350e4ac,13,yes,ES,1,no,179.136.62.108,4,6-8-2-3-1,UTC+4,37,0.06,0,0,1,0,0,0,0,4.0,0,normal,0
2139573d-b63e-4a5b-8a5b-33fefb6e9e0c,13,yes,UK,3,no,224.206.113.254,8,5-9-9-1-6,UTC-11,49,0.06,0,0,1,0,0,0,0,-11.0,0,normal,0
3e592c52-0808-441b-b4aa-4c205a8239b2,11,no,FR,6,no,37.69.116.82,1,1-1-5-6-8,UTC+1,22,0.92,0,1,0,0,0,1,0,1.0,4,confirmed compromise,1
1b312ae7-961f-4b6a-8462-8f16aaf465b9,16,no,RU,1,yes,55.48.218.45,6,8-4-8-6-8,UTC-2,64,0.05,0,0,0,1,0,0,0,-2.0,2,normal,0
d9fb5554-c849-45fb-aa28-a0c67f526520,15,no,FR,1,no,102.252.130.249,6,1-2-8-9-7,UTC-12,49,0.0,1,1,0,0,0,0,0,-12.0,1,confirmed compromise,1
