user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic
a4c42880-89a2-4a97-ab6f-7f68a8669daf,17,yes,JP,10,yes,181.2.93.120,15,4-3-8-2-6,UTC-5,36,0,1,1,0,1,0,-5.0,3.0
1ebf06b7-43b5-4c3f-b9a7-1ddf29d08f7c,12,yes,FR,7,yes,204.163.249.117,12,4-6-4-5-7,UTC-7,92,0,1,1,0,1,0,-7.0,3.0
7fe9397d-a93f-4f77-9c42-9b4a8ae36ebf,19,yes,CN,8,yes,103.161.56.228,14,7-4-7-5-7,UTC+1,57,1,1,1,0,1,0,1.0,3.0
a71d8cd4-2b38-4f26-ace4-cdf5946c9ebd,13,no,JP,7,yes,186.227.150.160,15,3-3-7-1-3,UTC+8,25,1,0,1,0,1,0,8.0,5.0
03a17fdd-4e93-4308-bba3-7798597e8e64,16,yes,CN,7,no,41.6.176.34,15,4-7-2-6-2,UTC+0,101,0,1,0,0,1,0,0.0,2.0
724b9fa3-837b-4b2c-a68c-3c43cb60dbb7,17,no,JP,8,yes,150.112.244.122,11,5-1-2-9-7,UTC+0,23,1,0,1,0,1,0,0.0,5.0
fdb541c9-b01e-4610-8945-8739a6d71a49,12,no,CN,10,no,206.154.83.59,7,9-7-6-4-1,UTC+8,65,0,0,0,0,1,0,8.0,4.0
8fe727e5-a3e7-472d-914f-3f59d8b7bcf8,20,yes,FR,2,no,184.132.165.139,10,6-4-8-8-9,UTC+8,118,0,1,0,0,0,0,8.0,0.0
efa194cb-54b2-4869-a228-c919aa6eea72,16,yes,CN,1,yes,190.185.64.8,8,8-7-4-5-8,UTC-7,37,0,1,1,0,0,0,-7.0,1.0
72a40600-2e2e-4172-acb0-cf56240a79ab,14,no,EN,7,no,193.240.192.51,2,8-9-3-1-4,UTC-5,46,0,0,0,0,1,0,-5.0,4.0
edcdd111-abb4-4c19-9f82-32051177558f,13,no,ES,9,yes,112.14.136.175,3,8-7-5-1-8,UTC-7,29,1,0,1,0,1,0,-7.0,5.0
a863fba2-a000-47b4-8134-affd7b8a5585,18,yes,FR,8,no,207.123.24.214,1,4-3-1-2-9,UTC+8,56,1,1,0,0,1,0,8.0,2.0
8604a4e4-7659-4eb5-9e69-480d4feb1d7b,19,yes,CN,4,no,125.141.128.230,3,2-5-3-7-6,UTC+3,77,0,1,0,0,0,0,3.0,0.0
27459eee-8f2a-42d3-b664-580c117a41ad,6,yes,EN,3,no,98.65.205.122,9,3-9-8-4-2,UTC+1,54,0,1,0,1,0,0,1.0,2.0
c916d4bc-871f-4440-83c3-394fe84db9f5,6,no,JP,6,yes,209.108.148.154,5,1-7-1-6-8,UTC-7,79,1,0,1,1,1,0,-7.0,7.0
37eb7f4f-f130-4784-a88f-745c926dcd8e,10,yes,DE,10,yes,180.132.173.47,15,1-5-1-2-1,UTC+0,81,0,1,1,0,1,0,0.0,3.0
c5a9621e-8d01-4e65-8485-9523b9374f18,8,no,FR,9,no,170.101.74.173,9,3-1-7-4-1,UTC+1,52,1,0,0,1,1,0,1.0,6.0
c3652282-d320-41da-adf8-a47914bde43d,7,no,FR,6,no,130.94.36.13,4,4-6-7-6-4,UTC+3,93,1,0,0,1,1,0,3.0,6.0
6e5e08fe-32bf-4ca2-97b3-71e85e332d5a,18,no,ES,8,yes,140.19.151.152,13,7-4-2-3-6,UTC-7,108,1,0,1,0,1,0,-7.0,5.0
8defea97-e4f4-45a8-9e1e-af9c47d15157,12,no,JP,9,no,147.72.53.94,8,4-3-1-6-4,UTC-5,52,1,0,0,0,1,0,-5.0,4.0
cfb4ddcb-170e-4231-823a-32e2ea2bf62d,15,yes,EN,5,yes,123.30.245.120,1,3-4-3-7-6,UTC-5,79,0,1,1,0,1,0,-5.0,3.0
393cd5a9-d14e-4c35-ac2b-86cdf3aea0cb,6,yes,DE,8,no,125.105.217.181,8,3-1-4-3-3,UTC+0,97,1,1,0,1,1,0,0.0,4.0
1b13f898-d7bc-4803-ad0a-1cc7de3458db,14,yes,EN,2,no,9.71.38.228,8,1-7-2-2-7,UTC+8,90,0,1,0,0,0,0,8.0,0.0
8a134198-f3a7-4bed-bf87-73835366ae94,14,yes,EN,5,no,210.75.116.28,8,7-6-2-4-8,UTC-7,63,0,1,0,0,1,0,-7.0,2.0
714f8824-2b26-475b-a3bf-0ed5e94381b3,9,yes,DE,2,no,149.131.161.204,7,5-4-4-8-1,UTC+0,69,0,1,0,1,0,0,0.0,2.0
03c9f0bf-c662-4417-a7cc-1a5a96ef6fd7,17,no,DE,1,yes,144.185.132.110,4,5-8-6-6-3,UTC+8,79,0,0,1,0,0,0,8.0,3.0
a729472c-0885-43f9-8327-b49a5752c11f,19,no,DE,7,yes,94.4.97.247,4,6-4-4-3-9,UTC+3,43,1,0,1,0,1,0,3.0,5.0
d8525f5a-6773-4c5b-a9b9-959f86a38a67,9,no,FR,10,yes,197.137.164.212,5,5-5-8-3-5,UTC+3,94,1,0,1,1,1,0,3.0,7.0
1b6f9741-58d8-42c2-ad69-caa538fb5bb0,16,yes,CN,5,no,45.192.62.152,12,7-6-9-2-3,UTC+1,92,0,1,0,0,1,0,1.0,2.0
f84a2449-18e1-471e-a77a-f16e4c311d96,17,no,DE,7,yes,214.50.250.230,9,8-5-1-4-5,UTC+8,83,1,0,1,0,1,0,8.0,5.0
6917b0c0-8968-41bc-be91-3eccae8ad7ca,6,yes,FR,7,yes,113.234.199.38,12,2-8-8-5-5,UTC-7,46,1,1,1,1,1,0,-7.0,5.0
e270c444-259e-4137-a043-3ad33712fadd,15,no,ES,8,no,158.32.241.79,12,9-8-5-6-4,UTC-5,41,1,0,0,0,1,0,-5.0,4.0
f0dedbc1-5c64-4013-a2b9-626843853c4b,19,no,ES,3,no,101.239.104.89,11,3-4-7-2-1,UTC-5,114,0,0,0,0,0,0,-5.0,2.0
8787e3a1-4a25-40ad-be6b-9d53d90887e0,6,yes,CN,8,yes,206.30.171.248,2,9-4-6-4-2,UTC-7,49,1,1,1,1,1,0,-7.0,5.0
5d96ece1-110a-4e0e-bba0-1f6316b4c1dd,17,no,DE,1,yes,55.255.167.239,15,8-3-3-5-7,UTC+8,48,0,0,1,0,0,0,8.0,3.0
c0837741-3fa5-4ee1-ba7f-77069f20bdec,18,no,FR,3,no,159.151.90.167,7,2-8-2-5-8,UTC+1,33,1,0,0,0,0,0,1.0,2.0
45a68c20-778d-4845-b34c-ecb6c14c6450,17,yes,JP,10,yes,210.190.111.35,8,6-6-8-4-9,UTC+1,72,0,1,1,0,1,0,1.0,3.0
c20dd322-f61f-400d-8071-4a1e4c0306a8,14,yes,ES,1,yes,205.169.49.39,9,5-7-3-9-7,UTC+1,93,0,1,1,0,0,0,1.0,1.0
e830f19b-43c6-44a1-8665-580730ffc588,10,no,DE,8,no,80.71.114.123,15,1-3-7-2-7,UTC-7,76,1,0,0,0,1,0,-7.0,4.0
7c0ec938-644e-440d-8bf0-9a2debdc4fbb,20,yes,DE,1,yes,182.221.232.238,4,4-9-5-1-1,UTC+8,49,0,1,1,0,0,0,8.0,1.0
63c26c5e-a89f-4392-8d7b-2796745a0b2b,13,yes,JP,2,yes,117.10.118.80,7,4-8-1-6-1,UTC+8,110,0,1,1,0,0,0,8.0,1.0
a7f3c848-3999-4be3-9792-5cd819105ef4,7,no,CN,6,no,5.173.174.200,15,7-8-7-2-4,UTC-5,21,1,0,0,1,1,0,-5.0,6.0
a9113054-46e0-4d7b-88a0-eee3d7755661,14,no,JP,3,yes,197.39.27.236,15,5-3-1-9-2,UTC+8,54,0,0,1,0,0,0,8.0,3.0
f706ea43-f173-467d-814a-d902f6ae4fbc,12,no,EN,4,yes,203.234.171.113,1,1-7-6-6-9,UTC-7,71,0,0,1,0,0,0,-7.0,3.0
2022ef95-c9b3-4c17-b496-2c744a3eda84,14,no,JP,2,yes,140.85.98.233,6,9-6-5-5-1,UTC+1,41,0,0,1,0,0,0,1.0,3.0
cb1206c9-2418-4239-807c-7f38646243bb,20,no,EN,5,no,148.224.191.83,1,4-8-4-7-3,UTC-7,24,1,0,0,0,1,0,-7.0,4.0
54b670b5-c1b6-46f5-8b5b-bc98f4f6609d,19,yes,DE,5,no,209.161.241.248,10,9-2-5-7-6,UTC-5,31,0,1,0,0,1,0,-5.0,2.0
6d7b738c-7efc-44d2-9c47-6418ca8d8da6,7,yes,JP,3,no,80.112.26.242,13,7-9-1-8-3,UTC-7,97,0,1,0,1,0,0,-7.0,2.0
bb2b77bf-c1d0-45ee-b1dd-f52392a9330d,16,yes,JP,6,no,1.180.53.248,13,2-7-6-6-7,UTC+1,92,0,1,0,0,1,0,1.0,2.0
fb7c5f0f-a3ad-4e09-9b3f-a1f1e3567cba,7,no,EN,4,no,138.100.241.132,3,9-5-6-4-5,UTC+8,90,1,0,0,1,0,0,8.0,4.0
6f498327-5ae7-4731-b7c8-bea97de024f8,7,no,EN,2,no,220.30.126.230,9,1-7-7-4-8,UTC-5,43,1,0,0,1,0,0,-5.0,4.0
9fb91a59-fa29-4910-a324-a7ef73a8e5eb,7,no,FR,9,yes,191.50.101.45,5,8-9-3-3-7,UTC+0,105,1,0,1,1,1,0,0.0,7.0
11b760a1-db8f-4ded-a46c-5049fece3a1b,8,yes,FR,4,no,143.94.237.50,14,1-7-1-9-6,UTC+1,35,0,1,0,1,0,0,1.0,2.0
3e4bace1-3f89-4bac-bfde-351c44e7fc31,13,yes,CN,7,no,198.211.162.72,5,6-3-8-2-5,UTC-5,108,0,1,0,0,1,0,-5.0,2.0
dd829535-30cb-4a17-bfc8-2660456b8b15,8,yes,JP,5,yes,192.31.119.221,5,2-9-7-1-5,UTC+1,50,1,1,1,1,1,0,1.0,5.0
198dec3a-a134-49a6-ab71-8951325b59c6,16,no,EN,4,yes,132.13.107.9,5,3-4-4-3-8,UTC+3,113,0,0,1,0,0,0,3.0,3.0
8fa31a5c-cbd0-4e73-b04b-b71b8e25370c,7,no,DE,8,no,85.190.195.173,9,8-6-3-5-6,UTC+8,50,1,0,0,1,1,0,8.0,6.0
de30eff2-68ca-435f-a657-24aa681d47cc,17,yes,ES,10,yes,103.110.253.130,7,9-5-4-9-9,UTC+0,83,0,1,1,0,1,0,0.0,3.0
a414b7fb-d311-4293-8bb2-0bb72e4a6fef,14,no,ES,10,yes,162.107.181.208,6,4-6-5-5-2,UTC+8,46,1,0,1,0,1,0,8.0,5.0
b1a6a5d4-239a-4925-9a27-35e740e16810,19,no,FR,9,yes,34.167.144.154,3,1-6-7-3-7,UTC+8,81,1,0,1,0,1,0,8.0,5.0
104bfef3-2179-4c8f-b5e0-6a464bcd92af,14,no,FR,1,no,123.109.32.74,3,5-7-6-1-8,UTC+1,79,0,0,0,0,0,0,1.0,2.0
7f9b70b7-adb1-4a14-becd-703776426833,20,no,DE,4,no,218.245.77.212,11,4-5-3-6-3,UTC+8,88,0,0,0,0,0,0,8.0,2.0
5b74bfe4-c908-45b9-aea4-4389b27a75a8,15,yes,FR,4,yes,155.199.30.159,7,2-5-5-3-8,UTC+3,40,1,1,1,0,0,0,3.0,1.0
50dccdb9-c892-4dd8-bbc8-8b65a7242f6e,6,no,ES,4,no,196.181.253.171,2,7-7-3-7-9,UTC-7,30,1,0,0,1,0,0,-7.0,4.0
ade4c834-5dab-4c94-bc2a-b2c083ead3fc,11,yes,FR,8,yes,116.5.224.214,14,4-4-5-6-5,UTC-7,68,0,1,1,0,1,0,-7.0,3.0
5ef007d8-b7b2-494b-b4d7-26b07f5a712d,19,no,ES,8,no,216.139.62.121,10,8-2-8-1-5,UTC+1,28,1,0,0,0,1,0,1.0,4.0
4be99a00-7e01-4ef9-9d48-ebc9e7cc30f2,18,yes,DE,9,no,76.252.37.203,5,5-2-4-1-2,UTC-7,80,0,1,0,0,1,0,-7.0,2.0
ee6d5f55-d46a-428c-b1fb-6f6fc6406ec9,13,yes,DE,5,no,139.141.125.108,14,5-4-9-3-9,UTC+3,87,0,1,0,0,1,0,3.0,2.0
9fb9890a-130f-46a6-bf90-6df8b1b0fdc3,15,yes,DE,6,no,117.64.133.157,3,9-9-6-6-9,UTC+1,74,0,1,0,0,1,0,1.0,2.0
7df6495b-aeac-4379-9844-c1a478e88e0c,15,no,ES,7,yes,194.10.73.81,14,3-9-5-1-3,UTC+3,80,1,0,1,0,1,0,3.0,5.0
143f9e4d-9cc7-4aba-9a2d-c30753b4da6e,18,yes,FR,3,yes,202.38.81.170,4,2-6-1-8-7,UTC+8,74,0,1,1,0,0,0,8.0,1.0
a2c393d6-d600-41ca-b57c-83c552f259e3,15,yes,EN,7,yes,218.9.228.45,12,6-4-3-2-5,UTC-5,68,0,1,1,0,1,0,-5.0,3.0
31fb9445-99c5-43ae-aa93-f17bbe169650,9,no,FR,8,yes,21.53.182.202,7,1-9-6-2-1,UTC+1,102,1,0,1,1,1,0,1.0,7.0
faefe6ca-60b4-44b1-9ac3-a0bb829b4f9b,18,no,EN,9,no,153.93.61.213,2,3-9-1-9-2,UTC+8,20,1,0,0,0,1,0,8.0,4.0
dc953faf-9e00-4ae1-842b-63537d29b927,16,no,ES,8,yes,192.167.201.205,2,3-2-9-3-5,UTC-5,112,1,0,1,0,1,0,-5.0,5.0
32853419-68fb-4665-ab3e-775de21c0618,12,no,ES,4,yes,171.88.177.195,4,3-1-1-3-4,UTC+0,47,0,0,1,0,0,0,0.0,3.0
51b98f46-bcf0-4695-9f66-0fff55be8398,16,no,FR,6,yes,221.213.12.188,7,1-8-4-2-4,UTC+3,68,1,0,1,0,1,0,3.0,5.0
cd5c2d69-6da3-4024-8686-480bfbc39136,18,yes,JP,5,yes,173.73.207.243,8,5-8-7-4-6,UTC-5,54,0,1,1,0,1,0,-5.0,3.0
47da3bfa-1124-49ba-836f-4cca485a5f9c,10,no,DE,9,yes,130.215.161.204,9,2-4-5-4-1,UTC+1,51,1,0,1,0,1,0,1.0,5.0
929bb3cf-4d1c-449c-b2fe-cd6227c33e25,10,no,CN,9,yes,194.125.54.92,13,4-1-5-8-6,UTC+8,22,1,0,1,0,1,0,8.0,5.0
680caf75-2720-4a9a-8156-799528593f4a,15,yes,CN,7,yes,95.121.28.224,5,7-9-5-4-8,UTC+0,117,0,1,1,0,1,0,0.0,3.0
1a96c961-1871-42f5-96bb-0968af4b14a9,8,yes,CN,4,no,202.247.131.8,7,2-4-4-2-5,UTC+0,44,0,1,0,1,0,0,0.0,2.0
24cde2d1-967e-42dc-91f9-b74d47f5f5d5,6,yes,FR,4,no,204.153.77.173,5,2-4-6-1-5,UTC+0,111,0,1,0,1,0,0,0.0,2.0
61424d62-2ed3-4ca1-9dd4-772f40e2a04a,19,yes,JP,4,yes,20.147.195.71,8,4-9-6-2-7,UTC+1,54,0,1,1,0,0,0,1.0,1.0
a9345c50-3fdf-4f10-b147-5c5bcc6f8c31,7,no,JP,4,no,209.127.34.133,15,8-2-8-6-8,UTC+0,67,1,0,0,1,0,0,0.0,4.0
26319c1b-ce34-47a6-9eec-80e1216995b5,12,no,JP,10,yes,138.52.159.79,6,7-7-1-8-2,UTC+3,48,1,0,1,0,1,0,3.0,5.0
dc178cb5-cff3-46cd-82a6-d3506a1eb441,16,yes,ES,8,yes,213.154.94.10,1,2-7-3-1-7,UTC+1,107,0,1,1,0,1,0,1.0,3.0
6ce3333f-af54-4d48-b828-0d51080df829,9,no,ES,2,no,75.120.188.212,12,1-9-4-1-7,UTC-5,28,1,0,0,1,0,0,-5.0,4.0
fd9da399-9579-438f-aae4-5717c31b533b,10,yes,EN,8,yes,160.193.4.35,11,3-4-6-4-5,UTC-5,104,0,1,1,0,1,0,-5.0,3.0
a1d101cd-0cae-4f9b-8076-44948fc56880,7,yes,EN,7,no,208.196.26.213,14,6-7-2-7-7,UTC+1,89,0,1,0,1,1,0,1.0,4.0
84d94f28-78ab-4c3f-89a4-57101b93f51a,11,yes,CN,2,yes,84.175.117.193,6,3-9-4-8-8,UTC+3,80,1,1,1,0,0,0,3.0,1.0
420ebde9-ae28-4b00-842c-635662df153a,14,yes,CN,7,no,24.113.25.51,11,4-5-3-1-3,UTC-7,69,0,1,0,0,1,0,-7.0,2.0
a92dd3f2-673e-45e3-8cb7-052225e1a08b,20,no,ES,5,yes,191.23.205.98,3,6-6-5-9-5,UTC+8,40,1,0,1,0,1,0,8.0,5.0
cb3cca33-93f0-4069-b720-3ab6e946c4e3,18,no,EN,9,yes,33.144.76.179,4,2-1-5-6-6,UTC-5,52,1,0,1,0,1,0,-5.0,5.0
047d0cde-24f0-4720-920e-9bd59140d54f,13,yes,ES,9,no,82.203.41.85,7,4-3-5-4-1,UTC+3,35,0,1,0,0,1,0,3.0,2.0
90798683-0f84-4274-9320-1592641f937d,18,yes,JP,7,no,218.36.143.4,4,7-4-5-9-5,UTC+3,41,0,1,0,0,1,0,3.0,2.0
33f79be4-4da1-4fd5-89f0-344a3b5cc2c8,20,no,ES,9,no,199.184.214.17,4,7-1-7-7-4,UTC+1,36,1,0,0,0,1,0,1.0,4.0
dfbcd301-1d80-4c2f-8be8-dd43b6910647,18,yes,EN,2,no,164.248.141.39,9,3-5-2-7-4,UTC-5,91,0,1,0,0,0,0,-5.0,0.0
181c32bb-cc89-4764-a284-4b170df66ec0,19,no,JP,5,yes,83.36.0.19,3,7-2-5-4-6,UTC+0,50,1,0,1,0,1,0,0.0,5.0
8bcffe8a-2047-44e0-a03a-bfd4927b19b5,6,no,JP,4,yes,209.71.141.134,4,2-6-9-1-5,UTC+3,108,1,0,1,1,0,0,3.0,5.0
5b2b9cc9-7fe4-41c7-a430-619b083c3337,17,no,DE,5,no,137.148.67.157,15,6-3-8-7-7,UTC-7,70,1,0,0,0,1,0,-7.0,4.0
391c38db-e2e7-403e-9b77-79bea051c9e9,11,yes,CN,10,no,193.66.67.194,15,3-3-1-4-1,UTC+3,46,0,1,0,0,1,0,3.0,2.0
8b15bacb-78a1-4251-8bd6-d41d675fd01d,8,no,EN,1,yes,54.238.217.83,9,3-8-2-4-7,UTC+1,49,1,0,1,1,0,0,1.0,5.0
10756687-2c0b-4beb-b3f0-d61f79a33832,8,yes,ES,7,no,71.188.152.19,7,9-8-2-3-8,UTC-5,25,1,1,0,1,1,0,-5.0,4.0
df4fc4c0-dd9d-462b-a529-5cb9e6a1d44d,15,yes,ES,9,yes,204.68.202.1,15,1-8-2-5-1,UTC+0,111,0,1,1,0,1,0,0.0,3.0
1548d488-734d-4dc1-abe6-76067a882689,12,no,ES,3,no,37.225.203.237,12,5-1-5-7-6,UTC+0,40,1,0,0,0,0,0,0.0,2.0
9e83cb0b-328e-40a1-8164-7984727f7b03,12,no,DE,1,yes,166.33.41.239,15,1-2-2-2-2,UTC+1,100,0,0,1,0,0,0,1.0,3.0
c8bf0bca-7a42-4db3-abeb-3e7085ec2d9b,9,no,ES,1,yes,209.199.10.29,9,9-9-6-5-3,UTC-5,118,1,0,1,1,0,0,-5.0,5.0
79000559-0e65-4c7f-97cc-2ed7d97a51ad,19,no,EN,5,no,114.35.51.166,14,7-9-9-5-8,UTC+1,62,1,0,0,0,1,0,1.0,4.0
4ae0d8f7-f3c4-4d5c-a03a-7339082d25b1,15,yes,CN,8,yes,164.87.242.0,15,2-7-7-4-5,UTC+8,34,0,1,1,0,1,0,8.0,3.0
7866fbf4-3434-41fe-a694-c87f76eaa769,17,no,JP,7,no,109.190.71.188,6,7-8-8-2-2,UTC-5,52,1,0,0,0,1,0,-5.0,4.0
8abfe833-607e-4b8b-a8df-b3ee7f01b776,14,no,JP,1,no,181.175.225.39,11,5-2-8-6-8,UTC+1,98,0,0,0,0,0,0,1.0,2.0
4cbe75e0-5b3d-4a24-91ad-f75c7bfad278,20,no,DE,4,yes,221.110.103.115,11,8-4-9-2-9,UTC-5,21,0,0,1,0,0,0,-5.0,3.0
5306a01e-d318-4029-945b-a2c307f99a6f,19,no,FR,10,yes,207.226.125.98,3,2-8-7-8-7,UTC+8,113,1,0,1,0,1,0,8.0,5.0
a0ce743c-e593-4451-8a11-2a9b1443a6b9,6,yes,EN,5,yes,7.150.88.225,7,4-3-3-7-4,UTC+0,72,1,1,1,1,1,0,0.0,5.0
2f4d08d3-71b5-49cf-8315-bb48d6f74a9c,11,no,EN,3,yes,66.146.202.12,3,7-4-8-6-8,UTC-7,86,0,0,1,0,0,0,-7.0,3.0
5c8d3315-19a7-475a-b288-2b887df81ad5,19,yes,DE,10,yes,123.208.223.52,10,9-4-3-2-5,UTC+8,52,1,1,1,0,1,0,8.0,3.0
ec810a4a-685a-4b12-9692-24877ab898da,17,no,DE,7,yes,198.168.96.197,4,5-4-4-4-5,UTC+3,107,1,0,1,0,1,0,3.0,5.0
d34e5640-a7c1-4b1b-9a8a-084c7762d0e9,7,yes,FR,10,yes,202.110.214.31,5,2-9-2-3-5,UTC+8,106,1,1,1,1,1,0,8.0,5.0
817df326-d3bc-4d05-b78e-ea22673ff2f3,8,yes,JP,4,no,43.220.165.253,6,6-5-2-5-4,UTC-5,58,0,1,0,1,0,0,-5.0,2.0
c8084227-40dd-4120-ba7a-021ddf9ac4fc,9,yes,DE,7,yes,146.70.56.60,9,1-5-3-2-8,UTC-5,33,1,1,1,1,1,0,-5.0,5.0
267b62a3-5b19-42ee-a475-acd037ddf535,6,yes,ES,7,yes,34.10.179.233,7,3-9-5-7-9,UTC+1,28,1,1,1,1,1,0,1.0,5.0
58192417-14ec-4ff9-b2fc-f6d49b63af5b,13,no,JP,2,no,38.93.62.243,2,4-7-1-1-3,UTC+3,49,0,0,0,0,0,0,3.0,2.0
cb6e2a3f-2c15-41f8-bfee-dac14f96f819,16,yes,FR,6,yes,14.193.167.125,8,5-4-2-1-5,UTC+3,86,0,1,1,0,1,0,3.0,3.0
d055c810-213c-4993-af8c-0f7aadf42c81,17,no,DE,4,yes,1.138.224.112,7,8-4-3-6-8,UTC-5,55,0,0,1,0,0,0,-5.0,3.0
a7a15be8-ac21-449f-865e-f8bf4f62f0a1,17,yes,CN,7,yes,206.20.90.35,14,7-9-3-3-2,UTC-5,54,0,1,1,0,1,0,-5.0,3.0
bc325463-f084-4d70-8921-131df26036ca,8,yes,FR,8,no,181.152.254.136,10,1-8-4-6-6,UTC+3,51,1,1,0,1,1,0,3.0,4.0
0ec3b294-fc8b-4123-871e-c05905b8ea9d,19,yes,CN,6,no,194.80.204.49,15,6-9-2-2-4,UTC+3,69,1,1,0,0,1,0,3.0,2.0
d41a267c-6314-47f0-bf4f-4d64103e9ec9,11,no,JP,1,yes,169.106.65.204,7,4-5-1-9-8,UTC+0,61,0,0,1,0,0,0,0.0,3.0
24b9cc4e-6128-4066-9347-d516d05b62a6,10,yes,CN,2,yes,93.240.173.180,14,9-2-5-4-7,UTC+8,29,0,1,1,0,0,0,8.0,1.0
53904414-6f71-46fb-9ba4-2e6462771245,14,no,DE,4,yes,198.156.45.199,14,5-6-2-2-4,UTC-7,65,0,0,1,0,0,0,-7.0,3.0
a3b733f5-4314-40a7-8519-d07e32399478,10,yes,ES,3,yes,13.172.253.29,6,2-7-8-8-6,UTC+3,74,0,1,1,0,0,0,3.0,1.0
2608d059-fda4-4885-b865-f29a850e563b,13,no,DE,8,no,70.18.1.45,10,1-4-2-6-1,UTC+3,25,1,0,0,0,1,0,3.0,4.0
9d65b491-a334-4a09-9c7a-ac89bfe593c9,15,yes,ES,8,yes,95.66.238.39,14,4-2-2-8-6,UTC+8,78,0,1,1,0,1,0,8.0,3.0
6208bd0b-9c50-4b19-87cf-4bac01cdeec2,13,yes,FR,8,yes,68.34.213.152,3,6-3-5-7-5,UTC-7,60,0,1,1,0,1,0,-7.0,3.0
5bfb6930-a320-4b4d-9ac6-edfe4850dc2f,18,no,ES,2,yes,125.126.63.19,1,4-4-3-8-4,UTC+0,61,0,0,1,0,0,0,0.0,3.0
c8448c75-d71f-4b36-b13d-4a63de836e95,18,yes,CN,6,no,36.255.225.221,5,7-1-7-2-8,UTC-7,115,0,1,0,0,1,0,-7.0,2.0
150666da-617d-4456-b40b-b2daa40c8434,19,yes,DE,9,no,151.4.0.244,6,7-4-5-4-6,UTC+1,40,0,1,0,0,1,0,1.0,2.0
3d421e56-4628-4f56-9136-b69872b19fb3,18,yes,JP,10,no,16.135.82.76,1,7-5-8-2-8,UTC-7,68,1,1,0,0,1,0,-7.0,2.0
39b5bcd8-90cb-4550-b652-38d23d2c85cc,15,no,CN,3,no,166.79.197.99,3,2-7-1-5-2,UTC-5,23,0,0,0,0,0,0,-5.0,2.0
487193f9-68fd-4cc2-80d5-29a00bbb64cd,13,no,CN,10,yes,171.0.104.150,3,9-2-7-9-5,UTC-5,57,1,0,1,0,1,0,-5.0,5.0
ca35bbca-b29c-49db-9cf6-0f4fdb031bf4,20,no,CN,4,yes,197.210.213.31,12,8-2-3-2-9,UTC+0,94,0,0,1,0,0,0,0.0,3.0
e5085d9e-0e65-4303-bb07-933b24960ab1,13,no,DE,3,no,202.109.15.90,13,8-2-4-5-2,UTC+1,56,0,0,0,0,0,0,1.0,2.0
067e2044-416f-4385-a4c9-cdac8daf0be8,10,yes,CN,3,yes,177.16.249.189,7,2-3-4-3-3,UTC-5,116,0,1,1,0,0,0,-5.0,1.0
391a008a-cbe6-4563-9229-856d2b26adbb,15,no,FR,7,no,222.167.13.251,12,3-9-5-9-2,UTC+8,98,1,0,0,0,1,0,8.0,4.0
120ec2e4-0d8b-47ca-bf69-a3753b3323bc,6,yes,ES,1,no,46.49.37.240,4,8-9-8-8-3,UTC+1,57,0,1,0,1,0,0,1.0,2.0
937b48a8-890b-4042-ba53-cfc711b99350,16,no,JP,7,no,197.231.140.14,11,2-9-5-1-9,UTC+0,91,1,0,0,0,1,0,0.0,4.0
2c752b08-b1d6-40e7-a868-32e9abb3988e,14,yes,DE,6,no,201.235.20.205,7,8-7-6-7-8,UTC+3,81,0,1,0,0,1,0,3.0,2.0
06b193d4-f887-460d-b872-2afcb7e15582,12,no,DE,8,no,89.29.128.249,2,9-1-1-9-7,UTC-7,50,1,0,0,0,1,0,-7.0,4.0
fee0b5f1-308c-4213-8bd7-3512a9c2f185,16,yes,DE,1,yes,52.47.11.182,7,2-2-2-5-6,UTC+3,66,0,1,1,0,0,0,3.0,1.0
e64ab3f6-d3b0-44f4-9f16-1c72aee51df3,12,yes,DE,5,no,202.166.90.152,12,5-7-9-4-7,UTC+3,25,0,1,0,0,1,0,3.0,2.0
4c6b41ab-8e36-4311-a5e2-677d050d47bc,11,no,DE,6,no,73.210.148.191,11,5-7-4-1-6,UTC+0,33,1,0,0,0,1,0,0.0,4.0
b5109e9d-b44a-4a2d-861e-5042f8dd39bc,15,no,ES,1,yes,139.68.107.65,6,3-7-9-7-5,UTC+0,99,0,0,1,0,0,0,0.0,3.0
1adf3cdc-7533-431e-a879-3f7c766e97b2,6,yes,JP,9,no,133.224.10.41,5,9-2-4-6-9,UTC-7,41,1,1,0,1,1,0,-7.0,4.0
d809ad43-ecf0-4e9a-9f19-078a91eb9853,13,no,EN,4,no,68.34.103.237,5,1-3-7-2-4,UTC-7,96,0,0,0,0,0,0,-7.0,2.0
6679e539-d74e-4088-987a-4ff1d5ebc2c3,9,yes,ES,8,yes,184.92.109.22,9,7-5-5-9-8,UTC+3,48,1,1,1,1,1,0,3.0,5.0
47ec5dc2-75a8-4ddd-ba8a-8855af963230,7,yes,DE,9,no,140.234.136.93,8,9-8-3-1-9,UTC+8,84,1,1,0,1,1,0,8.0,4.0
b80d1474-9972-4c2e-8c7f-0b780b2af23e,14,no,CN,7,yes,198.100.236.34,9,3-5-5-7-5,UTC+1,42,1,0,1,0,1,0,1.0,5.0
